Trace1,
Freq,,Amp,,
            29604519,Hz,              -58.07, dBm,
            29673240,Hz,              -58.65, dBm,
            29741961,Hz,              -56.24, dBm,
            29810682,Hz,              -57.29, dBm,
            29879403,Hz,              -56.85, dBm,
            29948124,Hz,              -57.18, dBm,
            30016845,Hz,              -56.69, dBm,
            30085566,Hz,              -55.83, dBm,
            30154287,Hz,              -57.06, dBm,
            30223008,Hz,              -57.15, dBm,
            30291729,Hz,              -57.12, dBm,
            30360450,Hz,              -57.48, dBm,
            30429171,Hz,              -58.55, dBm,
            30497892,Hz,              -58.91, dBm,
            30566613,Hz,              -60.23, dBm,
            30635334,Hz,              -60.88, dBm,
            30704055,Hz,              -62.31, dBm,
            30772776,Hz,              -61.58, dBm,
            30841497,Hz,              -64.15, dBm,
            30910218,Hz,              -61.32, dBm,
            30978939,Hz,              -60.23, dBm,
            31047660,Hz,              -65.01, dBm,
            31116381,Hz,              -65.28, dBm,
            31185102,Hz,              -64.47, dBm,
            31253823,Hz,              -65.51, dBm,
            31322544,Hz,              -64.68, dBm,
            31391265,Hz,              -63.92, dBm,
            31459986,Hz,              -64.31, dBm,
            31528707,Hz,              -64.21, dBm,
            31597428,Hz,              -66.60, dBm,
            31666149,Hz,              -61.54, dBm,
            31734870,Hz,              -64.24, dBm,
            31803591,Hz,              -64.54, dBm,
            31872312,Hz,              -64.14, dBm,
            31941033,Hz,              -65.17, dBm,
            32009754,Hz,              -64.09, dBm,
            32078475,Hz,              -66.34, dBm,
            32147196,Hz,              -63.20, dBm,
            32215917,Hz,              -62.95, dBm,
            32284638,Hz,              -64.11, dBm,
            32353359,Hz,              -62.49, dBm,
            32422080,Hz,              -61.57, dBm,
            32490801,Hz,              -59.56, dBm,
            32559522,Hz,              -61.38, dBm,
            32628243,Hz,              -59.81, dBm,
            32696964,Hz,              -57.82, dBm,
            32765685,Hz,              -57.92, dBm,
            32834406,Hz,              -58.70, dBm,
            32903127,Hz,              -59.01, dBm,
            32971848,Hz,              -58.84, dBm,
            33040569,Hz,              -58.42, dBm,
            33109290,Hz,              -57.14, dBm,
            33178011,Hz,              -40.65, dBm,
            33246732,Hz,              -59.53, dBm,
            33315453,Hz,              -60.10, dBm,
            33384174,Hz,              -59.46, dBm,
            33452895,Hz,              -59.51, dBm,
            33521616,Hz,              -60.73, dBm,
            33590337,Hz,              -60.84, dBm,
            33659058,Hz,              -62.41, dBm,
            33727779,Hz,              -62.81, dBm,
            33796500,Hz,              -63.13, dBm,
            33865221,Hz,              -64.33, dBm,
            33933942,Hz,              -64.41, dBm,
            34002663,Hz,              -65.89, dBm,
            34071384,Hz,              -65.36, dBm,
            34140105,Hz,              -66.69, dBm,
            34208826,Hz,              -63.16, dBm,
            34277547,Hz,              -66.15, dBm,
            34346268,Hz,              -63.24, dBm,
            34414989,Hz,              -66.27, dBm,
            34483710,Hz,              -62.86, dBm,
            34552431,Hz,              -62.85, dBm,
            34621152,Hz,              -64.91, dBm,
            34689873,Hz,              -67.14, dBm,
            34758594,Hz,              -65.19, dBm,
            34827315,Hz,              -65.95, dBm,
            34896036,Hz,              -66.58, dBm,
            34964757,Hz,              -42.91, dBm,
            35033478,Hz,              -65.53, dBm,
            35102199,Hz,              -64.25, dBm,
            35170920,Hz,              -63.90, dBm,
            35239641,Hz,              -63.54, dBm,
            35308362,Hz,              -60.08, dBm,
            35377083,Hz,              -63.64, dBm,
            35445804,Hz,              -60.91, dBm,
            35514525,Hz,              -61.66, dBm,
            35583246,Hz,              -59.74, dBm,
            35651967,Hz,              -59.97, dBm,
            35720688,Hz,              -60.49, dBm,
            35789409,Hz,              -62.10, dBm,
            35858130,Hz,              -60.57, dBm,
            35926851,Hz,              -60.83, dBm,
            35995572,Hz,              -62.16, dBm,
            36064293,Hz,              -60.48, dBm,
            36133014,Hz,              -58.95, dBm,
            36201735,Hz,              -60.60, dBm,
            36270456,Hz,              -60.83, dBm,
            36339177,Hz,              -61.49, dBm,
