Trace1,
Freq,,Amp,,
            47951252,Hz,              -32.65, dBm,
            47975598,Hz,              -32.43, dBm,
            47999944,Hz,              -32.39, dBm,
            48024290,Hz,              -32.44, dBm,
            48048636,Hz,              -32.47, dBm,
            48072982,Hz,              -32.46, dBm,
            48097328,Hz,              -32.69, dBm,
            48121674,Hz,              -33.03, dBm,
            48146020,Hz,              -33.63, dBm,
            48170366,Hz,              -34.43, dBm,
            48194712,Hz,              -35.37, dBm,
            48219058,Hz,              -36.49, dBm,
            48243404,Hz,              -37.88, dBm,
            48267750,Hz,              -39.56, dBm,
            48292096,Hz,              -41.23, dBm,
            48316442,Hz,              -43.17, dBm,
            48340788,Hz,              -45.25, dBm,
            48365134,Hz,              -47.66, dBm,
            48389480,Hz,              -50.11, dBm,
            48413826,Hz,              -52.82, dBm,
            48438172,Hz,              -55.72, dBm,
            48462518,Hz,              -42.10, dBm,
            48486864,Hz,              -47.27, dBm,
            48511210,Hz,              -65.44, dBm,
            48535556,Hz,              -67.27, dBm,
            48559902,Hz,              -65.34, dBm,
            48584248,Hz,              -63.75, dBm,
            48608594,Hz,              -60.48, dBm,
            48632940,Hz,              -57.50, dBm,
            48657286,Hz,              -55.30, dBm,
            48681632,Hz,              -52.48, dBm,
            48705978,Hz,              -50.27, dBm,
            48730324,Hz,              -48.50, dBm,
            48754670,Hz,              -46.75, dBm,
            48779016,Hz,              -44.88, dBm,
            48803362,Hz,              -43.54, dBm,
            48827708,Hz,              -42.29, dBm,
            48852054,Hz,              -41.12, dBm,
            48876400,Hz,              -40.20, dBm,
            48900746,Hz,              -39.50, dBm,
            48925092,Hz,              -38.97, dBm,
            48949438,Hz,              -38.53, dBm,
            48973784,Hz,              -38.31, dBm,
            48998130,Hz,              -38.20, dBm,
            49022476,Hz,              -38.23, dBm,
            49046822,Hz,              -38.22, dBm,
            49071168,Hz,              -38.23, dBm,
            49095514,Hz,              -38.46, dBm,
            49119860,Hz,              -38.93, dBm,
            49144206,Hz,              -39.52, dBm,
            49168552,Hz,              -40.19, dBm,
            49192898,Hz,              -41.18, dBm,
            49217244,Hz,              -42.34, dBm,
            49241590,Hz,              -43.73, dBm,
            49265936,Hz,              -45.19, dBm,
            49290282,Hz,              -46.97, dBm,
            49314628,Hz,              -48.96, dBm,
            49338974,Hz,              -50.91, dBm,
            49363320,Hz,              -53.26, dBm,
            49387666,Hz,              -55.61, dBm,
            49412012,Hz,              -58.42, dBm,
            49436358,Hz,              -61.51, dBm,
            49460704,Hz,              -64.09, dBm,
            49485050,Hz,              -67.39, dBm,
            49509396,Hz,              -70.50, dBm,
            49533742,Hz,              -72.89, dBm,
            49558088,Hz,              -69.42, dBm,
            49582434,Hz,              -73.11, dBm,
            49606780,Hz,              -75.31, dBm,
            49631126,Hz,              -70.96, dBm,
            49655472,Hz,              -74.62, dBm,
            49679818,Hz,              -71.31, dBm,
            49704164,Hz,              -75.83, dBm,
            49728510,Hz,              -75.96, dBm,
            49752856,Hz,              -73.36, dBm,
            49777202,Hz,              -73.38, dBm,
            49801548,Hz,              -71.60, dBm,
            49825894,Hz,              -69.85, dBm,
            49850240,Hz,              -75.02, dBm,
            49874586,Hz,              -70.53, dBm,
            49898932,Hz,              -70.74, dBm,
            49923278,Hz,              -73.14, dBm,
            49947624,Hz,              -69.84, dBm,
            49971970,Hz,              -72.06, dBm,
            49996316,Hz,              -69.15, dBm,
            50020662,Hz,              -68.77, dBm,
            50045008,Hz,              -67.19, dBm,
            50069354,Hz,              -70.14, dBm,
            50093700,Hz,              -67.61, dBm,
            50118046,Hz,              -69.58, dBm,
            50142392,Hz,              -71.18, dBm,
            50166738,Hz,              -70.22, dBm,
            50191084,Hz,              -72.21, dBm,
            50215430,Hz,              -70.62, dBm,
            50239776,Hz,              -72.47, dBm,
            50264122,Hz,              -71.37, dBm,
            50288468,Hz,              -75.52, dBm,
            50312814,Hz,              -73.27, dBm,
            50337160,Hz,              -73.42, dBm,
            50361506,Hz,              -70.69, dBm,
            50385852,Hz,              -64.11, dBm,
            50410198,Hz,              -74.33, dBm,
            50434544,Hz,              -71.31, dBm,
            50458890,Hz,              -74.36, dBm,
            50483236,Hz,              -70.99, dBm,
            50507582,Hz,              -71.27, dBm,
