X,CH1,Start,Increment,
2096,-4.00E+00,,,
2097,-4.00E+00,,,
2098,-4.00E+00,,,
2099,-3.80E+00,,,
2100,-4.00E+00,,,
2101,-3.80E+00,,,
2102,-3.80E+00,,,
2103,-3.80E+00,,,
2104,-3.80E+00,,,
2105,-3.80E+00,,,
2106,-3.80E+00,,,
2107,-3.40E+00,,,
2108,-4.00E+00,,,
2109,-3.80E+00,,,
2110,-4.00E+00,,,
2111,-3.00E+00,,,
2112,-1.20E+00,,,
2113,-4.35E-05,,,
2114,-4.35E-05,,,
2115,4.00E-01,,,
2116,6.00E-01,,,
2117,6.00E-01,,,
2118,8.00E-01,,,
2119,8.00E-01,,,
2120,1.20E+00,,,
2121,1.20E+00,,,
2122,8.00E-01,,,
2123,1.20E+00,,,
2124,8.00E-01,,,
2125,1.20E+00,,,
2126,8.00E-01,,,
2127,1.20E+00,,,
2128,1.20E+00,,,
2129,1.20E+00,,,
2130,8.00E-01,,,
2131,2.00E+00,,,
2132,4.20E+00,,,
2133,5.80E+00,,,
2134,6.00E+00,,,
2135,6.60E+00,,,
2136,6.80E+00,,,
2137,6.80E+00,,,
2138,7.00E+00,,,
2139,7.20E+00,,,
2140,7.00E+00,,,
2141,7.20E+00,,,
2142,6.80E+00,,,
2143,7.20E+00,,,
2144,7.20E+00,,,
2145,7.00E+00,,,
2146,7.00E+00,,,
2147,7.20E+00,,,
2148,7.00E+00,,,
2149,7.20E+00,,,
2150,7.00E+00,,,
2151,8.00E+00,,,
2152,1.04E+01,,,
2153,1.18E+01,,,
2154,1.18E+01,,,
2155,1.26E+01,,,
2156,1.26E+01,,,
2157,1.28E+01,,,
2158,1.28E+01,,,
2159,1.30E+01,,,
2160,1.32E+01,,,
2161,1.30E+01,,,
2162,1.30E+01,,,
2163,1.32E+01,,,
2164,1.30E+01,,,
2165,1.32E+01,,,
2166,1.30E+01,,,
2167,1.32E+01,,,
2168,1.32E+01,,,
2169,1.30E+01,,,
2170,1.30E+01,,,
2171,1.38E+01,,,
2172,1.56E+01,,,
2173,1.66E+01,,,
2174,1.64E+01,,,
2175,1.72E+01,,,
2176,1.72E+01,,,
2177,1.74E+01,,,
2178,1.72E+01,,,
2179,1.76E+01,,,
2180,1.76E+01,,,
2181,1.76E+01,,,
2182,1.74E+01,,,
2183,1.76E+01,,,
2184,1.76E+01,,,
2185,1.76E+01,,,
2186,1.74E+01,,,
2187,1.78E+01,,,
2188,1.74E+01,,,
2189,1.76E+01,,,
2190,1.72E+01,,,
2191,1.78E+01,,,
2192,1.84E+01,,,
2193,1.86E+01,,,
2194,1.86E+01,,,
2195,1.90E+01,,,
2196,1.90E+01,,,
2197,1.90E+01,,,
2198,1.90E+01,,,
2199,1.90E+01,,,
2200,1.90E+01,,,
2201,1.90E+01,,,
2202,1.90E+01,,,
2203,1.92E+01,,,
2204,1.90E+01,,,
2205,1.92E+01,,,
2206,1.90E+01,,,
2207,1.92E+01,,,
2208,1.92E+01,,,
2209,1.92E+01,,,
2210,1.90E+01,,,
2211,1.90E+01,,,
2212,1.84E+01,,,
2213,1.80E+01,,,
2214,1.78E+01,,,
2215,1.80E+01,,,
2216,1.78E+01,,,
2217,1.76E+01,,,
2218,1.76E+01,,,
2219,1.78E+01,,,
2220,1.76E+01,,,
2221,1.76E+01,,,
2222,1.74E+01,,,
2223,1.76E+01,,,
2224,1.78E+01,,,
2225,1.76E+01,,,
2226,1.74E+01,,,
2227,1.76E+01,,,
2228,1.74E+01,,,
2229,1.76E+01,,,
2230,1.76E+01,,,
2231,1.72E+01,,,
2232,1.54E+01,,,
2233,1.42E+01,,,
2234,1.40E+01,,,
2235,1.38E+01,,,
2236,1.34E+01,,,
2237,1.34E+01,,,
2238,1.32E+01,,,
2239,1.34E+01,,,
2240,1.32E+01,,,
2241,1.34E+01,,,
2242,1.30E+01,,,
2243,1.32E+01,,,
2244,1.32E+01,,,
2245,1.34E+01,,,
2246,1.32E+01,,,
2247,1.32E+01,,,
2248,1.34E+01,,,
2249,1.32E+01,,,
2250,1.32E+01,,,
2251,1.28E+01,,,
2252,1.00E+01,,,
2253,8.60E+00,,,
2254,8.20E+00,,,
2255,8.00E+00,,,
2256,7.60E+00,,,
2257,7.60E+00,,,
2258,7.20E+00,,,
2259,7.40E+00,,,
2260,7.20E+00,,,
2261,7.40E+00,,,
2262,7.40E+00,,,
2263,7.40E+00,,,
2264,7.40E+00,,,
2265,7.40E+00,,,
2266,7.40E+00,,,
2267,7.40E+00,,,
2268,7.20E+00,,,
2269,7.40E+00,,,
2270,7.20E+00,,,
2271,6.60E+00,,,
2272,4.20E+00,,,
2273,2.60E+00,,,
2274,2.20E+00,,,
2275,2.00E+00,,,
2276,1.40E+00,,,
2277,1.60E+00,,,
2278,1.40E+00,,,
2279,1.20E+00,,,
2280,1.40E+00,,,
2281,1.40E+00,,,
2282,1.20E+00,,,
2283,1.40E+00,,,
2284,1.20E+00,,,
2285,1.40E+00,,,
2286,1.20E+00,,,
2287,1.40E+00,,,
2288,1.40E+00,,,
2289,1.40E+00,,,
2290,8.00E-01,,,
2291,4.00E-01,,,
2292,-1.40E+00,,,
2293,-2.40E+00,,,
2294,-2.60E+00,,,
2295,-3.00E+00,,,
2296,-3.20E+00,,,
2297,-3.20E+00,,,
2298,-3.80E+00,,,
2299,-3.40E+00,,,
2300,-3.80E+00,,,
2301,-3.80E+00,,,
2302,-4.00E+00,,,
2303,-3.40E+00,,,
2304,-3.40E+00,,,
2305,-3.80E+00,,,
2306,-3.80E+00,,,
2307,-3.80E+00,,,
2308,-3.80E+00,,,
2309,-3.40E+00,,,
2310,-3.80E+00,,,
2311,-4.00E+00,,,
2312,-5.00E+00,,,
2313,-5.60E+00,,,
2314,-5.60E+00,,,
2315,-5.80E+00,,,
2316,-6.00E+00,,,
2317,-6.20E+00,,,
2318,-6.20E+00,,,
2319,-6.20E+00,,,
2320,-6.20E+00,,,
2321,-6.20E+00,,,
2322,-6.40E+00,,,
2323,-6.20E+00,,,
2324,-6.40E+00,,,
2325,-6.20E+00,,,
2326,-6.20E+00,,,
2327,-6.20E+00,,,
2328,-6.00E+00,,,
2329,-6.00E+00,,,
2330,-6.20E+00,,,
2331,-6.20E+00,,,
2332,-6.40E+00,,,
2333,-6.40E+00,,,
2334,-6.40E+00,,,
2335,-6.40E+00,,,
2336,-6.40E+00,,,
2337,-6.60E+00,,,
2338,-6.60E+00,,,
2339,-6.40E+00,,,
2340,-6.60E+00,,,
2341,-6.40E+00,,,
2342,-6.40E+00,,,
2343,-6.40E+00,,,
2344,-6.60E+00,,,
2345,-6.40E+00,,,
2346,-6.60E+00,,,
2347,-6.40E+00,,,
2348,-6.40E+00,,,
2349,-6.40E+00,,,
2350,-6.60E+00,,,
2351,-6.20E+00,,,
2352,-5.80E+00,,,
2353,-5.40E+00,,,
2354,-5.40E+00,,,
2355,-5.00E+00,,,
2356,-5.20E+00,,,
2357,-5.00E+00,,,
2358,-5.00E+00,,,
2359,-5.00E+00,,,
2360,-5.00E+00,,,
2361,-4.80E+00,,,
2362,-5.00E+00,,,
2363,-5.00E+00,,,
2364,-5.00E+00,,,
2365,-5.00E+00,,,
2366,-5.20E+00,,,
2367,-5.00E+00,,,
2368,-5.00E+00,,,
2369,-5.00E+00,,,
2370,-5.00E+00,,,
2371,-4.60E+00,,,
2372,-4.00E+00,,,
2373,-3.00E+00,,,
2374,-2.80E+00,,,
2375,-2.80E+00,,,
2376,-2.60E+00,,,
2377,-2.60E+00,,,
2378,-2.60E+00,,,
2379,-2.40E+00,,,
2380,-2.60E+00,,,
2381,-2.60E+00,,,
2382,-2.60E+00,,,
2383,-2.60E+00,,,
2384,-2.40E+00,,,
2385,-2.60E+00,,,
2386,-2.80E+00,,,
2387,-2.60E+00,,,
2388,-2.80E+00,,,
2389,-2.60E+00,,,
2390,-2.60E+00,,,
2391,-2.20E+00,,,
2392,-1.60E+00,,,
2393,-1.00E+00,,,
2394,-1.00E+00,,,
2395,-6.00E-01,,,
2396,-8.00E-01,,,
2397,-8.00E-01,,,
2398,-8.00E-01,,,
2399,-6.00E-01,,,
